News ID,Date,Title,Content,Image URL
87770,පෙබ 05 ප.ව.  1:07,අද විදුලි කප්පාදු වෙන්නේ ඉල්ලුමට අනුව,"අවම ඉල්ලුමක් පැවතුණ හොත් කප්පාදුවකින් තොරව අද (05) දිනයේ විදුලිය සැපයීමේ හැකියාව පවතින බව ලංකා විදුලිබල මණ්ඩලය නිවේදනය කරනවා  ජාතික විදුලි ඉල්ලුම ඊයේ රාත්‍රියේ මෙගාවොට් 2,260ක් වූ බව ලංකා විදුලිබල මණ්ඩලය සඳහන් කළා.  ඉන් සියයට 75%ක් තාප විදුලි බලාගාරවලින්, සියයට 23ක් ජල විදුලි බලාගාරවලින් සහ සියයට 2ක් සුළං,සූර්ය බලය හා ජෛව ස්කන්ධ යන පුනර්ජනනීය බලශක්ති ප්‍රභවයන්ගෙන් සම්පූර්ණ කරගැනුණා.",https://news.bhashalanka.com/image-library/power-cut-22.jpg
87771,පෙබ 05 ප.ව.  3:35,තවත් ආසාදිතයින් 550කට සුවය,"කොරෝනා ආසාදිතව ප්‍රතිකාර ගත් 550 දෙනෙකු අද (05) දිනයේ පූර්ණ සුවය ලබා ඇති බව වසංගත රෝග විද්‍යා ඒකකය නිවේදනය කළා.  ඒ අනුව මෙරටදී සුවය ලැබූ සමස්ත සංඛ්‍යාව 580,770 ක් දක්වා ඉහළ යනවා.",https://news.bhashalanka.com/image-library/recovered.jpg
87772,පෙබ 05 ප.ව.  5:24,තවත් කොරෝනා මරණ 28ක්,"ඊයේ (04) දිනය තුළ කොරෝනා ආසාදිත මරණ‍‍ 28 ක් සිදු වී ඇති බව සෞඛ්‍ය අධ්‍යක්ෂක ජනරාල්වරයා තහවුරු කරනවා.  මිය ගිය අය අතරට වයස අවුරුදු 30ට අඩු දෙදෙනෙක් හා වයස අවුරුදු 30 - 59 අතර පුද්ගලයින් 05 ක්, අවුරුදු 60 වැඩි පුද්ගලයින් ‍21 දෙනෙක් අයත්.  ඒ සමඟින් මෙර​ට කොරෝනා ආසාදිතව මියගිය සංඛ්‍යාව 15,572 ක් දක්වා ඉහළ ගොස් තිබෙනවා.  සිය​ලු කොරෝනා තතු: https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/corona_death_2.jpg
87773,පෙබ 06 පෙ.ව.  6:20,"ඊයේ සමස්ත කොරෝනා ආසාදිතයන් 1,287 ක් - පෙරේදා මරණ 28 ක්","ඊයේ (05) දිනයේ නැවතත් දෛනික කොරෝනා ආසාදිතයන් 1000 සීමාව ඉක්මවා ගියා.  ඒ අනුව ඊයේ දිනයේ ආසාදිතයන් 1,287 ක් ශ්‍රී ලංකාවෙන් වාර්තා වුණා.  ඊයේ දේශීයව ආසාදිතයන් 1,287 ක් හඳුනාගත් අතර විදෙස් රටවල සිට පැමිණි කිසිවෙකු කොරෝනා ආසාදිතයන් ලෙස හඳුනාගෙන තිබුණේ නැහැ.  මේ වන විට මෙරට සමස්ත ආසාදිතයන් 615,902 ක් දක්වා ඉහළ ගොස් තිබෙනවා.  ඒ අනුව මේ වන විට සුවය ලැබූ සංඛ්‍යාව 580,220 ක් වන අතර දැනට රෝහල් ගතව ප්‍රතිකාර ලබන සංඛ්‍යාව 20,138 ක් වනවා.  පසුගිය 04 වන දා කොරෝනා මරණ 28 ක් වාර්තා වූ අතර ඒ සමඟින් මෙරට සමස්ත කොරෝනා මරණ සංඛ්‍යාව 15,544 ක් දක්වා ඉහළ ගොස් තිබෙනවා.",https://news.bhashalanka.com/image-library/dawase-corona-saranshaya.jpg
87774,පෙබ 06 පෙ.ව.  6:23,අද කාලගුණ නිවේදනය,"අද (06) රාත්‍රී කාලයේ සිට පවතින වියළි කාලගුණ තත්ත්වයේ තරමක වෙනසක් බලාපොරොත්තු වන බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව පවසනවා.  නැගෙනහිර, ඌව සහ උතුරු-මැද පළාත්වලත් හම්බන්තොට සහ මාතලේ දිස්ත්‍රික්කවලත් වැසි වාර කිහිපයක් ඇති වන බවයි එම දෙපාර්තමේන්තුව සඳහන් කළේ.  සබරගමුව පළාතේත් නුවරඑළිය, කළුතර, ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් සවස් කාලයේ තැනින් තැන වැසි හෝ ගිගුරුම් සහිත වැසි ඇතිවීමේ හැකියාව පවතිනවා.  බස්නාහිර, සබරගමුව, මධ්‍යම, උතුරු-මැද සහ වයඹ පළාත්වලත් ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් ඇතැම් ස්ථානවල උදෑසන කාලයේදී මීදුම් සහිත තත්ත්වයක් බලාපොරොත්තු විය හැකි බවයි කාලගුණ විද්‍යා දෙපාර්තමේන්තුව වැඩිදුරටත් සඳහන් කළේ.",https://news.bhashalanka.com/image-library/weather.jpg
87775,පෙබ 06 පෙ.ව.  6:46,දින 5 ක් මාරයා සමඟ සටන් කළ රයන් අවසන් ගමන් යයි,"අඩි 104 ගැඹුරු නල ළිඳකට වැටී දින හතරක් සිර වී සිටි, මොරොක්කෝවේ 'රයන්' නැමති වයස අවුරුදු 5 දරුවා මියගොස් තිබෙනවා.  ගලවා ගැනීමේ කණ්ඩායම් ළඟා වීමට ප්‍රථම දරුවා මියගොස් සිටි බවයි මොරොක්කෝවේ රාජකීය මාළිගය නිල වශයෙන්  දැනුම් දී ඇති බවයි විදෙස් මාධ්‍ය වාර්තා කළේ.  ගලවා ගැනීමේ කණ්ඩායම් විසින් රයන්ව බේරාගෙන ගොඩට ගත් ඔහු මියයාමට මොහොතකට පෙර විදෙස් මාධ්‍ය මාධ්‍ය වාර්තා කිරීමත් සමඟ එම සිදුවීම පිලිබඳව අවධානයෙන් සිට ලොව පුරා දහස් ගණනක් ජනතාව මහත් සතුටට පත් වුණා.  සිදුවීම සිදුවූ ප්‍රදේශය අවට එක් රැස්ව සිටි ජනතාව ප්‍රීති ඝෝෂා නගමින් සිය සතුට ප්‍රකාශ කිරීමට කටයුතු කළා.  රයන්ට ප්‍රථිකාර කිරීම සඳහා ටෙටුවාන් ප්‍රදේශිය රෝහල සූදානම් කර තිබූ අතර ඔහුව එහි ගෙනයාම සඳහා ගිලන් රථයක් හා හොලිකොප්ටරයක්ද එහි සූදානම් කර තිබුණා.  කෙසේ නමුත් මොරොක්කෝ මාධ්‍ය වාර්තා කරන්නේ ගලවා ගැනීමේ කණ්ඩායම් ලඟ වීමට ප්‍රථම දරුවා හෘදයාබාධයකින් මියගොස් සිටි බවයි.",https://news.bhashalanka.com/image-library/rayan-33.jpg
87776,පෙබ 06 පෙ.ව.  7:10,5 වැනි වරටත් යොවුන් ලෝක ක්‍රිකට් ශූරතාවය ඉන්දියාවට,වයස අවුරුදු 19න් පහළ ලෝක කුසලාන එක්දින ක්‍රිකට් තරගාවලියේ ශූරතාවය දිනා ගැනීමට ඉන්දීය යොවුන් කණ්ඩායම සමත් වුණා.  එංගලන්ත යොවුන් කණ්ඩායම සමග පැවැති අවසන් මහා තරගයෙන් කඩුලු 4ක ජයක් වාර්තා කරමින් මෙම ජයග්‍රහණය ඔවුන් වාර්තා කළා.  අවසන් මහා තරගයේ කාසියේ වාසිය දිනා පළමුව පන්දුවට පහරදුන් එංගලන්තයට පන්දුවාර 44.5 ක් අවසානයේ සියලු දෙනා දැවී ලබා ගත හැකි වූයේ ලකුණු 189 ක් පමණයි.  පිළිතුරු ඉනිම ක්‍රීඩා කළ ඉන්දීය යොවුන් කණ්ඩායම පන්දුවාර 47.4ක් අවසානයේ කඩුලු 6ක් දැවී ජයග්‍රාහී ඉලක්කය පසු කර යාමට සමත් වුණා.  ඉන්දියාව වයස අවුරුදු 19න් පහළ ලෝක කුසලාන එක්දින ක්‍රිකට් තරගාවලියක් ජය ගත් පස්වැනි අවස්ථාව මෙය වීම විශේෂත්වයක්.,https://news.bhashalanka.com/image-library/india-u19-win.jpg
87777,පෙබ 06 පෙ.ව.  7:20,අද දින කොවිඩ් මර්දන එන්නත ලබා ගත හැකි ස්ථාන 76 ක්,"අද (06) දිවයින පුරා පිහිටි මධ්‍යස්ථාන 76 දී කොවිඩ් මර්දන එන්නත්කරණ කටයුතු සිදුකෙරෙන බව සෞඛ්‍ය අමාත්‍යංශය පවසනවා.  ඒ අනුව පහත සඳහන් ස්ථාන වලදී මහජනතාවට එන්නත ලබාගැනීමේ හැකියාව පවතින බව ජනාධිපති කාර්යාලයේ නිල වෙබ් අඩවියේ පළ කර තිබෙනවා.  එසැණ පැහැදුම : එසැණ මඟින් ජනගත කරන මෙම ලැයිස්තුව, සෞඛ්‍ය අමාත්‍යංශය විසින් සකස් කර ජනාධිපති කාර්යාලයෙන් නිකුත් කරන නිල ලැයිස්තුව වන අතර, එහි නිරවද්‍යතාවය පිළිබඳ එසැණ වග නොකියයි. එම නිසා එන්නත්කරණය සඳහා නිවසෙන් පිටවීමට ප්‍රථම අදාළ ප්‍රදේශය භාර සෞඛ්‍ය නිලධාරියාගෙන් විමසා අදාළ ස්ථානය තහවුරු කරගන්න.",https://news.bhashalanka.com/image-library/vaccination-srilanka-nurse.png
87778,පෙබ 06 පෙ.ව.  7:31,ඩෙංගු වෛරස් ප්‍රභේදයේ වෙනසක්,"මෙරට ව්‍යාප්තව ඇති ඩෙංගු වෛරස් ප්‍රභේදයේ වෙනසක් සිදුව ඇති බව ජාතික ඩෙංගු මර්ධන ඒකකයේ අධ්‍යක්ෂ විශේෂඥ වෛද්‍ය සුදත් සමරවීර පවසනවා.  ඩෙංගු, වෛරස් උණ තත්ත්වයක් බැවින් පැය 24 කට වැඩි කාලයක් උණ පවතින්නේ නම් කඩිනමින් වෛද්‍ය උපදෙස් ලබාගතයුතු බවයි ඔහු සඳහන් කළේ.  එසේම බස්නාහිර පළාත තුළ ඩෙංගු රෝගීන්ගේ ඉහළ ව්‍යාප්තියක් පවතින බවයි විශේෂඥ වෛද්‍ය සුදත් සමරවීර වැඩිදුරටත් සඳහන් කළේ.",https://news.bhashalanka.com/image-library/dengue.jpg
87779,පෙබ 06 පෙ.ව.  9:08,2021 උසස් පෙළ විභාගය හෙට ආරම්භ වෙයි,"කොරෝනා වසංගත තත්ත්වය හේතුවෙන් කල් දැමූ 2021 උසස් පෙළ විභාගය හෙට (07) ආරම්භ වීමට නියමිතයි.  ඒ අනුව හෙට ආරම්භ වන විභාගය මාර්තු 05 වැනිදා දක්වා පැවැත්වීමට නියමිතව තිබෙනවා.  මෙවර උසස් පෙළ විභාගය සඳහා ඒ සඳහා පෙනී සිටින පාසල් අයදුම්කරුවන්ගේ සංඛ්‍යාව 279,141ක් වනවා.  ඒ සඳහා මධ්‍යස්ථාන 2,437 ක් පිහිටුවා ඇති අතර, කොවිඩ් ආසාදිත සිසුන් සඳහා විශේෂිත වූ මධ්‍යස්ථාන කිහිපයක්ද සකස් කර ඇති බවයි විභාග දෙපාර්තමේන්තුව සඳහන් කළේ.  නිරෝධායනය වන සියලුම විභාග අපේක්ෂකයින් තම විභාග ප්‍රවේශ පත්‍රයේ දක්වා ඇති නියමිත විභාග මධ්‍යස්ථානය වෙත වාර්තා කර තමන් නිරෝධායනය වන අයෙකු බව අදාළ ශාලාධිපති වෙත දැනුම්දීම අනිවාර්ය වනවා.",https://news.bhashalanka.com/image-library/1603290631-exams.jpg
87780,පෙබ 06 පෙ.ව.  9:14,විදේශ කටයුතු ඇමති අද ඉන්දියාවට,විදේශ කටයුතු අමාත්‍ය මහාචාර්ය ජී.එල්.පීරිස් දෙදින නිල සංචාරයක් සඳහා අද (06) ඉන්දියාව බලා පිටත්වීමට නියමිතව තිබෙනවා.,https://news.bhashalanka.com/image-library/gl-peiris.jpg
87781,පෙබ 06 පෙ.ව.  9:38,එක්සත් ජාතීන්ගේ මෙහෙයුම් සඳහා යුද හමුදාවේ 75 දෙනෙකු ලෙබනනයට,ලෙබනනයේ එක්සත් ජාතීන්ගේ අතුරු බලකායේ මෙහෙයුම් සඳහා මෙරට නිලධාරීන් හා සෙබලුන් 75 දෙනෙකු ලෙබනනය බලා පිටත්ව ගොස් තිබෙනවා.  එසේම ප්‍රථම වරට ලෙබනනයේ එක්සත් ජාතීන්ගේ අතුරු බලකායේ මෙහෙයුම් සඳහා ශ්‍රී ලංකා යුද හමුදා කාන්තා බලකායේ නිලධාරිනියක් හා සෙබලියන් 7 දෙනෙකුද මේ සඳහා සහභාගී වී තිබෙනවා.,https://news.bhashalanka.com/image-library/samasadaka-army.jpg
87782,පෙබ 06 පෙ.ව.  9:43,ඉන්දීය ගීත කෝකිලාවිය අභාවප්‍රාප්ත වෙයි,කොවිඩ් ආසාදනයවී සිටි ඉන්දීය ප්‍රවීණ ගායන ශිල්පිණි ලතා මංගෙෂ්කාර් අභාවප්‍රාප්තවී ඇති බව ඉන්දීය මාධ්‍ය වාර්තා කරනවා.  මිය යන විට ඇය 92 වන වියේ පසු වුණා.,https://news.bhashalanka.com/image-library/lata-mangeshkar.jpg
87783,පෙබ 06 ප.ව.  12:01,අසත්‍ය ප්‍රකාශවලට නොරැවටී කඩිනමින් බූස්ටර් මාත්‍රාව ලබා ගන්න - වෛද්‍ය අසේල ගුණවර්ධන,කොවිඩ් ආසාදිතයන්ගේ ඉහළ යාමත් සමඟ අසත්‍ය ප්‍රකාශවලට නොරැවටී කඩිනමින් බූස්ටර් මාත්‍රාව ලබා ගන්නා ලෙස සෞඛ්‍ය සේවා අධ්‍යක්ෂ ජනරාල් වෛද්‍ය අසේල ගුණවර්ධන ජනතාවගෙන් ඉල්ලා සිටිනවා.  එන්නත ලබාගත් පසු අත රිදීම වැනි ලක්ෂණ සාමාන්‍ය තත්ත්වයක් බවයි ඔහු වැඩිදුරටත් සඳහන් කළේ.,https://news.bhashalanka.com/image-library/asela-gunawardena.jpg
87784,පෙබ 06 ප.ව.  2:20,හෙට සිට දිවයින පුරා සෞඛ්‍ය සේවකයින් වර්ජනයක,වැටුප් විෂමතා ඉවත් කිරීම ඇතුළු ඉල්ලීම් කිහිපයක් මුල්කර ගනිමින් පරිපූරක හා අතුරු වෛද්‍ය සේවා මෙන්ම හෙද සේවා එක්බද්ධව අඛණ්ඩ වැඩවර්ජනයක් හෙට (07) දිනයේ ක්‍රියාත්මක කිරීමට තීරණය කර තිබෙනවා.   ඒ අනුව හෙට උදෑසන 7.00 සිට මෙම අඛණ්ඩ වැඩවර්ජනය ආරම්භ කරන බවයි ඔහු සඳහන් කළේ.  සෞඛ්‍ය අමාත්‍යංශයේ ලේකම්වරයා සමග පැවැති සාකච්ඡාවද අසාර්ථක වූ බවයි සෞඛ්‍ය වෘත්තීයවේදීන්ගේ විද්වත් සංගමයේ සභාපති රවී කුමුදේශ් වැඩිදුරටත් සඳහන් කළේ.,https://news.bhashalanka.com/image-library/protest-1.jpg
87785,පෙබ 06 ප.ව.  2:37,එන්නත් ලබා නොගත් පුද්ගලයින්ට පොදු ස්ථානවලට ප්‍රවේශ වීම වැළැක්වීම ව්‍යවස්ථා විරෝධී නැහැ - යූ.ආර් ද සිල්වා,කොවිඩ් මර්දන එන්නත් 3 ලබානොගත් පුද්ගලයින් පොදු ස්ථානවලට ප්‍රවේශ වීම වළක්වමින් ගැසට් නිවේදනයක් නිකුත් කිරීම ව්‍යවස්ථා විරෝධී ක්‍රියාවක් නොවන බව ජනාධිපති නීතීඥ යූ.ආර් ද සිල්වා පවසනවා.  ඒ අනුව ඔහු සඳහන් කරන්නේ මහජන සුබ සිද්ධිය සඳහා එවැනි ක්‍රියාවක් සිදු කිරීමට සෞඛ්‍ය අමාත්‍යවරයාට හැකියාව ඇති බවයි.,https://news.bhashalanka.com/image-library/u.r-desilva.jpg
87786,පෙබ 06 ප.ව.  3:26,තවත් කොරෝනා ආසාදිතයන් 435 ක් සුවය ලබයි,"තවත් කොරෝනා ආසාදිතයන් 435 ක් පූර්ණ සුවය ලබා ඇති බව සෞඛ්‍ය අමාත්‍යාංශය නිවේදනය කරනවා.  ඒ අනුව මෙතෙක් සුවය ලැබූ සංඛ්‍යාව 581,205 දක්වා ඉහළ ගොස් තිබෙනවා.  යාවත්කාලීන කොරෝනා තතු සියල්ල පහතින්. https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/recovered.jpg
87787,පෙබ 06 ප.ව.  4:55,තවත් කොරෝනා මරණ 23 ක් වාර්තා වෙයි,"ඊයේ (05) දිනය තුළ කොරෝනා ආසාදිත මරණ‍‍ 23 ක් සිදු වී ඇති බව සෞඛ්‍ය අධ්‍යක්ෂක ජනරාල්වරයා තහවුරු කරනවා.  මිය ගිය අය අතරට වයස අවුරුදු 30 ට අඩු එක් පුද්ගලයෙක් වයස අවුරුදු 30 - 59 අතර පුද්ගලයින් 04 ක්, අවුරුදු 60 වැඩි පුද්ගලයින් ‍18 දෙනෙක් අයත්.  ඒ සමඟින් මෙර​ට කොරෝනා ආසාදිතව මියගිය සංඛ්‍යාව 15,595 ක් දක්වා ඉහළ ගොස් තිබෙනවා.  සිය​ලු කොරෝනා තතු: https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/corona_death_2.jpg
87788,පෙබ 06 ප.ව.  5:52,හෙට විභාගයට පෙනී සිටින උසස් පෙළ සිසුන්ට විශේෂ නිවේදනයක්,"කොවිඩ් ආසාදිත විභාග අපේක්ෂකයින් සහ නිරෝධායන වන විභාග අපේක්ෂකයින් සඳහා විශේෂ නිවේදනයක් විභාග කොමසාරිස්වරයා විසින් නිකුත් කර තිබෙනවා.  ඒ අනුව එවැනි අපේක්ෂකයින් සෞඛ්‍ය අමාත්‍යාංශයේ උපදෙස් අනුව දිස්ත්‍රික් මට්ටමින්, රෝහල් සහ අතරමැදි කොවිඩ් ප්‍රතිකාර මධ්‍යස්ථාන ආශ්‍රිතව පිහිටුවා ඇති නම් කරන ලද විශේෂ විභාග මධ්‍යස්ථානවල නේවාසිකව සිටිමින් විභාගය සඳහා පෙනී සිටිය යුතු බවයි එහි දැක්වෙන්නේ.  එම මධ්‍යස්ථානවල නේවාසිකව සිටිමින් විභාගය සඳහා පෙනී සිටිමට අවශ්‍ය සියලුම පහසුකම් සංවිධානය කර තිබෙනවා.  මේ සම්බන්ධයෙන් නිකුත් කළ නිවේදනය පහතින්,",https://news.bhashalanka.com/image-library/al-exams-students.jpg
87789,පෙබ 06 ප.ව.  6:38,IOC ඉන්ධන මිල ඉහළට,ලංකා IOC සමාගම අද (06) මධ්‍යම රාත්‍රියේ සිට සිය ඉන්ධන මිල ගණන් ඉහළ දමා තිබෙනවා.  ඔක්ටේන් 92 වර්ගයේ පෙට්‍රල් ලීටරයක් රුපියල් 7 කින් ඉහළ දමා ඇති අතර එහි නව මිල වන්නේ රුපියල් 184 ක්.  ඔටෝ ඩීසල් ලීටරයක් රුපියල් 3 කින් ඉහළ දමා ඇති අතර එහි නව මිල සටහන් වන්නේ රුපියල් 124 ක් ලෙසයි.,https://news.bhashalanka.com/image-library/ioc-22.jpg
87790,පෙබ 06 ප.ව.  7:25,"අද කොවිඩ් ආසාදිතයන් 1,331 ක් වාර්තා වෙයි","අද (06) දිනයේ වාර්තා වූ කොරෝනා ආසාදිතයන් සංඛ්‍යාව 1,331 ක් බව සෞඛ්‍ය සේවා අධ්‍යක්ෂ ජනරාල්වරයා තහවුරු කරනවා.  සියලු කොරෝනා තතු: https://helakuru.lk/corona",https://news.bhashalanka.com/image-library/1603894178corona-update.jpg
87791,පෙබ 07 පෙ.ව.  5:52,"ඊයේ සමස්ත කොරෝනා ආසාදිතයන් 1,331 ක් - පෙරේදා මරණ 23 ක්","ඊයේ (06) දිනයේ නැවතත් දෛනික කොරෝනා ආසාදිතයන් 1000 සීමාව ඉක්මවා ගියා.  ඒ අනුව ඊයේ දිනයේ ආසාදිතයන් 1,331 ක් ශ්‍රී ලංකාවෙන් වාර්තා වුණා.  ඊයේ දේශීයව ආසාදිතයන් 1,331 ක් හඳුනාගත් අතර විදෙස් රටවල සිට පැමිණි කිසිවෙකු කොරෝනා ආසාදිතයන් ලෙස හඳුනාගෙන තිබුණේ නැහැ.  මේ වන විට මෙරට සමස්ත ආසාදිතයන් 618,520 ක් දක්වා ඉහළ ගොස් තිබෙනවා.  ඒ අනුව මේ වන විට සුවය ලැබූ සංඛ්‍යාව 581,205 ක් වන අතර දැනට රෝහල් ගතව ප්‍රතිකාර ලබන සංඛ්‍යාව 21,720 ක් වනවා.  පසුගිය 05 වන දා කොරෝනා මරණ 23 ක් වාර්තා වූ අතර ඒ සමඟින් මෙරට සමස්ත කොරෝනා මරණ සංඛ්‍යාව 15,595 ක් දක්වා ඉහළ ගොස් තිබෙනවා.",https://news.bhashalanka.com/image-library/dawase-corona-saranshaya.jpg
87792,පෙබ 07 පෙ.ව.  5:55,2021 උසස් පෙළ විභාගය අද ආරම්භ වෙයි,"කොරෝනා වසංගත තත්ත්වය හේතුවෙන් කල් දැමූ 2021 උසස් පෙළ විභාගය අද (07) ආරම්භ වීමට නියමිතයි.  ඒ අනුව අද ආරම්භ වන විභාගය මාර්තු 05 වැනිදා දක්වා පැවැත්වීමට නියමිතව තිබෙනවා.  මෙවර උසස් පෙළ විභාගය සඳහා ඒ සඳහා පෙනී සිටින පාසල් අයදුම්කරුවන්ගේ සංඛ්‍යාව 279,141ක් වනවා.  ඒ සඳහා මධ්‍යස්ථාන 2,437 ක් පිහිටුවා තිබෙනවා.",https://news.bhashalanka.com/image-library/1603290631-exams.jpg
87793,පෙබ 07 පෙ.ව.  5:59,සෞඛ්‍ය සේවකයන් අද සිට වර්ජනයක,"ඉල්ලීම් කිහිපයක් මුල් කර ගනිමින් අද (07) උදෑසන 7.00 සිට දීපව්‍යාප්ත අඛණ්ඩ වැඩ වර්ජනයක නිරත වන බව සෞඛ්‍ය වෘත්තියවේදින්ගේ සම්මේලනය පවසනවා.  හෙද හෙදියන්,වෛද්‍ය රසායනාගාර විද්‍යාඥයන්, ඖෂධවේදින්, මහජන සෞඛ්‍ය පරීක්ෂකවරු ඇතුළු අංශ ගණනාවක සේවකයන් මීට එක්වන බව එම සම්මේලනයේ සභාපති සමන් රත්නප්‍රිය මහතා සඳහන් කළේ.",https://news.bhashalanka.com/image-library/protest-1.jpg
87794,පෙබ 07 පෙ.ව.  6:02,අද කාලගුණ නිවේදනය,"නැගෙනහිර, ඌව සහ උතුරු-මැද පළාත්වලත් හම්බන්තොට සහ මාතලේ දිස්ත්‍රික්කවලත් අද (07) දිනයේ වැසි වාර කිහිපයක් ඇතිවිය හැකි බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව පවසනවා.  බස්නාහිර සහ සබරගමුව පළාත්වලත් මහනුවර, නුවරඑළිය, ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් සවස් කාලයේදී හෝ රාත්‍රි කාලයේදී තැනින් තැන වැසි හෝ ගිගුරුම් සහිත වැසි ඇති විය හැකි බවයි එම දෙපාර්තමේන්තුව සඳහන් කරන්නේ.  සබරගමුව පළාතේත් නුවරඑළිය, ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් ඇතැම් ස්ථානවලට මි.මී 50ට වැඩි තරමක තද වැසි ඇතිවීමේ හැකියාව පවතිනවා.  බස්නාහිර, සබරගමුව, මධ්‍යම, උතුරු-මැද සහ වයඹ පළාත්වල ඇතැම් ස්ථානවල උදෑසන කාලයේදී මීදුම් සහිත තත්ත්වයක් බලාපොරොත්තු විය හැකියි.  ගිගුරුම් සහිත වැසි සමග ඇතිවිය හැකි තාවකාලික තද සුළං වලින් සහ අකුණු මඟින් සිදුවන අනතුරු අවම කර ගැනීමට අවශ්‍ය පියවර ගන්නා ලෙස කාලගුණ විද්‍යා දෙපාර්තමේන්තුව ජනතාවගෙන් ඉල්ලා සිටිනවා.",https://news.bhashalanka.com/image-library/weather.jpg
87795,පෙබ 07 පෙ.ව.  6:08,හර්ෂණ රාජකරුණාට කොවිඩ් ආසාදනය වෙයි,සමගි ජන බලවේගයේ පාර්ලිමේන්තු මන්ත්‍රී හර්ෂණ රාජකරුණාට කොවිඩ් ආසාදනයවී තිබෙනවා.,https://news.bhashalanka.com/image-library/harshana-rajakaruna-44.jpg
87796,පෙබ 07 පෙ.ව.  6:12,අද දින කොවිඩ් මර්දන එන්නත ලබා ගත හැකි ස්ථාන 64 ක්,"අද (07) දිවයින පුරා පිහිටි මධ්‍යස්ථාන 64 දී කොවිඩ් මර්දන එන්නත්කරණ කටයුතු සිදුකෙරෙන බව සෞඛ්‍ය අමාත්‍යංශය පවසනවා.  ඒ අනුව පහත සඳහන් ස්ථාන වලදී මහජනතාවට එන්නත ලබාගැනීමේ හැකියාව පවතින බව ජනාධිපති කාර්යාලයේ නිල වෙබ් අඩවියේ පළ කර තිබෙනවා.  එසැණ පැහැදුම : එසැණ මඟින් ජනගත කරන මෙම ලැයිස්තුව, සෞඛ්‍ය අමාත්‍යංශය විසින් සකස් කර ජනාධිපති කාර්යාලයෙන් නිකුත් කරන නිල ලැයිස්තුව වන අතර, එහි නිරවද්‍යතාවය පිළිබඳ එසැණ වග නොකියයි. එම නිසා එන්නත්කරණය සඳහා නිවසෙන් පිටවීමට ප්‍රථම අදාළ ප්‍රදේශය භාර සෞඛ්‍ය නිලධාරියාගෙන් විමසා අදාළ ස්ථානය තහවුරු කරගන්න.",https://news.bhashalanka.com/image-library/vaccination-srilanka-nurse.png
87797,පෙබ 07 පෙ.ව.  6:17,යොවුන් ලෝක කුසලානයේ ලෝක කණ්ඩායම නම් කෙරේ,"යොවුන් එක්දින ලෝක කුසලාන ක්‍රිකට් තරගාවලියේ වටිනාම ක්‍රීඩකයින්ගෙන් සැදුම්ලත් ලෝක කණ්ඩායම ජගත් ක්‍රිකට් කවුන්සලය විසින් නම් කර තිබෙනවා.  යොවුන් ලෝක ශූරතාවය දිනූ ඉන්දීය කණ්ඩායමේ නායක යෂ් ධුල්ගේ නායකත්වයෙන් යුත් මෙම කණ්ඩායමට ක්‍රීඩකයින් 12 දෙනෙකු ඇතුළත් වනවා.  ශ්‍රී ලංකා යොවුන් කණ්ඩායමේ නායක දුනිත් වෙල්ලාලගේ ද කණ්ඩායමට නම් කර තිබීම විශේෂත්වයක්.  අදාළ කණ්ඩායම පහතින්,  * Haseebullah Khan (WK) (Pakistan) * Teague Wyllie (Australia) * Dewald Brevis (South Africa) * Yash Dhull (C) (India) * Tom Prest (England) * Dunith Wellalage (Sri Lanka) * Raj Bawa (India) * Vicky Ostwal (India) * Ripon Mondol (Bangladesh) * Awais Ali (Pakistan) * Josh Boyden (England) * Noor Ahmad (Afghanistan)",https://news.bhashalanka.com/image-library/icc.jpg
87798,පෙබ 07 පෙ.ව.  6:21,විදේශ ඇමති ඉන්දීය සංචාරය අරඹයි,නිල සංචාරයක් සඳහා ඉන්දියාව බලා පිටත්ව ගිය විදේශ කටයුතු අමාත්‍ය මහාචාර්ය ජී.එල්. පීරිස් ඊයේ (06) පස්වරුවේ ඉන්දියාවට ළඟාවී තිබෙනවා.  ඉන්දියාවට පැමිණි විදේශ අමාත්‍යවරයා එරට ශ්‍රී ලංකා මහකොමසාරිස් මිලින්ද මොරගොඩ විසින් පිළිගෙන තිබෙනවා.  මෙහිදී ශ්‍රී ලංකාව සහ ඉන්දියාව අතර ද්විපාර්ශවීය මිත්‍ර සබඳතා සහ විදේශ සබඳතා පුළුල් කරගැනීම සම්බන්ධයෙන් සාකච්ඡා කිරීමට නියමිතයි.,https://news.bhashalanka.com/image-library/gl-peiris.jpg
